filename,width,height,class,xmin,ymin,xmax,ymax
779_jpg.rf.faffbe2b92b11b097efbe76c2b76c0d5.jpg,384,384,face,66,290,81,298
779_jpg.rf.faffbe2b92b11b097efbe76c2b76c0d5.jpg,384,384,face,210,159,240,176
753_jpg.rf.f9cb74fad5dd774dfb2e9ea77ac4e044.jpg,384,384,face,84,92,93,107
753_jpg.rf.f9cb74fad5dd774dfb2e9ea77ac4e044.jpg,384,384,face,95,112,107,127
753_jpg.rf.f9cb74fad5dd774dfb2e9ea77ac4e044.jpg,384,384,face,8,150,21,177
247_jpg.rf.fda93288a13d965cf2f4ef5abda8aafe.jpg,384,384,face,182,6,209,18
247_jpg.rf.fda93288a13d965cf2f4ef5abda8aafe.jpg,384,384,face,194,294,221,304
178_jpg.rf.fa964a60aeee48f95fc0cf39802b71ea.jpg,384,384,face,137,169,149,194
178_jpg.rf.fa964a60aeee48f95fc0cf39802b71ea.jpg,384,384,face,261,193,281,230
178_jpg.rf.fa964a60aeee48f95fc0cf39802b71ea.jpg,384,384,face,52,64,58,75
785_jpg.rf.fae25250786cf40fbeb4f87e43abc899.jpg,384,384,face,265,67,278,76
785_jpg.rf.fae25250786cf40fbeb4f87e43abc899.jpg,384,384,face,164,237,197,252
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,236,62,243,75
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,133,144,145,170
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,237,216,259,252
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,286,40,293,51
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,101,8,107,21
148_jpg.rf.ffc57fc2754ca40ba92d657e5fe7b276.jpg,384,384,face,93,14,100,27
435_jpg.rf.f31b3f31af161f3ba2bae08e61c330e2.jpg,384,384,face,109,167,120,193
435_jpg.rf.f31b3f31af161f3ba2bae08e61c330e2.jpg,384,384,face,237,199,254,233
682_jpg.rf.8ccc70e442f241d53af52a129e5514d2.jpg,384,384,face,161,0,193,16
778_jpg.rf.8b4731c1dae1022cd787eff2ed9644cc.jpg,384,384,face,78,70,88,86
778_jpg.rf.8b4731c1dae1022cd787eff2ed9644cc.jpg,384,384,face,106,148,115,169
778_jpg.rf.8b4731c1dae1022cd787eff2ed9644cc.jpg,384,384,face,206,206,220,236
606_jpg.rf.8bf783296280ea0ae3d7737606ff6962.jpg,384,384,face,201,345,241,365
866_jpg.rf.8a68d411cfc1bfbed65bacff9f8f3556.jpg,384,384,face,206,269,235,285
866_jpg.rf.8a68d411cfc1bfbed65bacff9f8f3556.jpg,384,384,face,338,198,353,205
81_jpg.rf.8c1046a62e1d8da6939a69d7de4c82d4.jpg,384,384,face,207,221,245,241
131_jpg.rf.8c6f68cd77466b63fb94003a940126be.jpg,384,384,face,150,239,177,251
131_jpg.rf.8c6f68cd77466b63fb94003a940126be.jpg,384,384,face,215,132,249,146
131_jpg.rf.8c6f68cd77466b63fb94003a940126be.jpg,384,384,face,22,296,31,300
258_jpg.rf.8ca5fad52cecdc70c8bb938a1447fb45.jpg,384,384,face,295,161,305,186
501_jpg.rf.8c0b67e03f59144a3d3a816615176b2e.jpg,384,384,face,171,147,196,159
501_jpg.rf.8c0b67e03f59144a3d3a816615176b2e.jpg,384,384,face,28,171,39,179
501_jpg.rf.8c0b67e03f59144a3d3a816615176b2e.jpg,384,384,face,27,189,38,195
960_jpg.rf.8ac301fde0af0f7940e28be406932897.jpg,384,384,face,165,231,185,242
960_jpg.rf.8ac301fde0af0f7940e28be406932897.jpg,384,384,face,214,110,248,121
960_jpg.rf.8ac301fde0af0f7940e28be406932897.jpg,384,384,face,42,322,55,326
828_jpg.rf.8b670c2cd2b58d79ee1ee4f5054ad2d1.jpg,384,384,face,164,232,186,238
828_jpg.rf.8b670c2cd2b58d79ee1ee4f5054ad2d1.jpg,384,384,face,271,80,313,94
961_jpg.rf.8b18bb061e9133d61d2d9cd59210191e.jpg,384,384,face,197,142,221,152
961_jpg.rf.8b18bb061e9133d61d2d9cd59210191e.jpg,384,384,face,138,262,174,275
961_jpg.rf.8b18bb061e9133d61d2d9cd59210191e.jpg,384,384,face,332,61,341,64
94_jpg.rf.8b5a74d9dca5348932d1810dcaf115f1.jpg,384,384,face,17,226,30,249
787_jpg.rf.8a0cb8783c0d8863a2a73440e134e2a5.jpg,384,384,face,89,297,104,304
787_jpg.rf.8a0cb8783c0d8863a2a73440e134e2a5.jpg,384,384,face,167,247,192,257
787_jpg.rf.8a0cb8783c0d8863a2a73440e134e2a5.jpg,384,384,face,202,128,233,141
713_jpg.rf.8ae4e85e679787ee7a5cc6d68553ff85.jpg,384,384,face,215,360,251,383
140_jpg.rf.8cf1f43a8110e39440d764ab82037595.jpg,384,384,face,139,141,152,164
140_jpg.rf.8cf1f43a8110e39440d764ab82037595.jpg,384,384,face,240,221,258,256
140_jpg.rf.8cf1f43a8110e39440d764ab82037595.jpg,384,384,face,245,48,250,56
113_jpg.rf.8dc2c958a2cbd87b6ec56053f9216c06.jpg,384,384,face,73,163,81,185
325_jpg.rf.8fc5614b3a04c7c97783b8b547c2209e.jpg,384,384,face,79,176,88,202
958_jpg.rf.91bb8cce1ad8db55ed3ce5c74675a46a.jpg,384,384,face,156,224,179,235
958_jpg.rf.91bb8cce1ad8db55ed3ce5c74675a46a.jpg,384,384,face,224,113,259,128
958_jpg.rf.91bb8cce1ad8db55ed3ce5c74675a46a.jpg,384,384,face,22,292,38,298
585_jpg.rf.92ba367ae75ab0e167593d6d75471389.jpg,384,384,face,139,72,180,91
291_jpg.rf.91a60f8775e4941870997022bd8dee43.jpg,384,384,face,122,76,138,84
291_jpg.rf.91a60f8775e4941870997022bd8dee43.jpg,384,384,face,163,156,188,164
291_jpg.rf.91a60f8775e4941870997022bd8dee43.jpg,384,384,face,242,16,278,32
291_jpg.rf.91a60f8775e4941870997022bd8dee43.jpg,384,384,face,35,222,44,226
449_jpg.rf.8ffebd58a6e165e02285396505003eaa.jpg,384,384,face,131,154,139,177
449_jpg.rf.8ffebd58a6e165e02285396505003eaa.jpg,384,384,face,247,202,259,236
449_jpg.rf.8ffebd58a6e165e02285396505003eaa.jpg,384,384,face,55,34,59,43
535_jpg.rf.926eca71460ea35844d4da323f6f0966.jpg,384,384,face,111,126,120,147
535_jpg.rf.926eca71460ea35844d4da323f6f0966.jpg,384,384,face,52,193,66,222
535_jpg.rf.926eca71460ea35844d4da323f6f0966.jpg,384,384,face,202,242,219,281
600_jpg.rf.9059a7a308d7d82477e2facbd30368a3.jpg,384,384,face,191,326,225,346
814_jpg.rf.90f9b19c442b066130f991e7cff4dcbe.jpg,384,384,face,149,247,177,255
836_jpg.rf.933a3a55a4942f4aa20ac7a399944197.jpg,384,384,face,161,203,184,209
153_jpg.rf.906710c49c6cc8fdcdab2e009f882997.jpg,384,384,face,207,134,230,142
153_jpg.rf.906710c49c6cc8fdcdab2e009f882997.jpg,384,384,face,149,245,183,256
975_jpg.rf.93fca0bfc87610517c5244ebf882d7bf.jpg,384,384,face,224,208,235,241
975_jpg.rf.93fca0bfc87610517c5244ebf882d7bf.jpg,384,384,face,252,40,257,50
975_jpg.rf.93fca0bfc87610517c5244ebf882d7bf.jpg,384,384,face,75,24,80,32
975_jpg.rf.93fca0bfc87610517c5244ebf882d7bf.jpg,384,384,face,203,46,208,58
786_jpg.rf.92c52338b5e80c473ad6dce776d1baa5.jpg,384,384,face,65,109,74,122
786_jpg.rf.92c52338b5e80c473ad6dce776d1baa5.jpg,384,384,face,172,120,185,137
786_jpg.rf.92c52338b5e80c473ad6dce776d1baa5.jpg,384,384,face,120,176,134,202
786_jpg.rf.92c52338b5e80c473ad6dce776d1baa5.jpg,384,384,face,236,187,254,222
524_jpg.rf.93f256684a0af389308ca23744b0330f.jpg,384,384,face,96,142,110,169
524_jpg.rf.93f256684a0af389308ca23744b0330f.jpg,384,384,face,202,220,222,255
247_jpg.rf.92d70161f084480650a7852ad5c19b2c.jpg,384,384,face,201,8,227,18
247_jpg.rf.92d70161f084480650a7852ad5c19b2c.jpg,384,384,face,183,296,209,304
165_jpg.rf.94bd89b7139de80fe75df437b387057b.jpg,384,384,face,151,247,172,260
165_jpg.rf.94bd89b7139de80fe75df437b387057b.jpg,384,384,face,294,122,343,145
622_jpg.rf.949ccf193ee275b1657e0152b62a6f64.jpg,384,384,face,242,369,282,383
622_jpg.rf.94d1f561b71a7bf7d0c4d7bc238947e3.jpg,384,384,face,261,359,302,377
378_jpg.rf.955ff1f8ef846f073be7d699a52ee4e8.jpg,384,384,face,177,74,185,87
509_jpg.rf.944606b9d424edf7dcb26f2c6353fce1.jpg,384,384,face,142,323,174,340
509_jpg.rf.944606b9d424edf7dcb26f2c6353fce1.jpg,384,384,face,315,76,324,82
727_jpg.rf.9504c3030d94c1cfbaa05857e1e245d0.jpg,384,384,face,120,38,151,55
758_jpg.rf.958e4acf58fa6c0e31022ea4aefc8e58.jpg,384,384,face,250,103,269,114
758_jpg.rf.958e4acf58fa6c0e31022ea4aefc8e58.jpg,384,384,face,186,28,214,36
784_jpg.rf.954d0bc6e81b151adc2d8fd6a10f9e40.jpg,384,384,face,65,107,74,120
784_jpg.rf.954d0bc6e81b151adc2d8fd6a10f9e40.jpg,384,384,face,240,189,258,225
345_jpg.rf.960ddeda933db49ba0a884b0dfdc291f.jpg,384,384,face,67,218,80,252
483_jpg.rf.95e16e06af75c50758cb2f24d5f9883d.jpg,384,384,face,216,327,232,334
483_jpg.rf.95e16e06af75c50758cb2f24d5f9883d.jpg,384,384,face,162,296,186,307
970_jpg.rf.969f8b5893af42b9cdf5a9f5eaf70128.jpg,384,384,face,127,165,134,187
970_jpg.rf.969f8b5893af42b9cdf5a9f5eaf70128.jpg,384,384,face,239,207,252,240
928_jpg.rf.967b8241dd91548e44fae2c12a65dcf8.jpg,384,384,face,236,181,246,199
928_jpg.rf.967b8241dd91548e44fae2c12a65dcf8.jpg,384,384,face,195,22,201,32
442_jpg.rf.9729375b03ca806ea019058c84ec0be9.jpg,384,384,face,187,109,195,126
442_jpg.rf.9729375b03ca806ea019058c84ec0be9.jpg,384,384,face,123,163,136,190
442_jpg.rf.9729375b03ca806ea019058c84ec0be9.jpg,384,384,face,244,201,258,234
442_jpg.rf.9729375b03ca806ea019058c84ec0be9.jpg,384,384,face,16,54,23,65
442_jpg.rf.9729375b03ca806ea019058c84ec0be9.jpg,384,384,face,48,61,54,74
140_jpg.rf.96f6239b01d60e8421d6cbb32c50b516.jpg,384,384,face,212,135,235,145
140_jpg.rf.96f6239b01d60e8421d6cbb32c50b516.jpg,384,384,face,138,249,173,262
140_jpg.rf.96f6239b01d60e8421d6cbb32c50b516.jpg,384,384,face,336,223,343,227
534_jpg.rf.991af5f4eff9a7d7c5687e6e39e6ca60.jpg,384,384,face,110,135,119,152
534_jpg.rf.991af5f4eff9a7d7c5687e6e39e6ca60.jpg,384,384,face,55,203,68,228
534_jpg.rf.991af5f4eff9a7d7c5687e6e39e6ca60.jpg,384,384,face,212,225,232,262
235_jpg.rf.992e375b48dfeabadf9df689a5c8bbf5.jpg,384,384,face,298,177,304,203
235_jpg.rf.992e375b48dfeabadf9df689a5c8bbf5.jpg,384,384,face,257,40,261,50
134_jpg.rf.9a3151f4ff17670cbb438d650db6a3f9.jpg,384,384,face,197,131,226,142
134_jpg.rf.9a3151f4ff17670cbb438d650db6a3f9.jpg,384,384,face,146,265,181,278
478_jpg.rf.99281e0148515ff586d16a51ea9b9725.jpg,384,384,face,184,79,209,89
146_jpg.rf.977416463532c8024f443bbdec8a8c96.jpg,384,384,face,240,59,247,70
146_jpg.rf.977416463532c8024f443bbdec8a8c96.jpg,384,384,face,159,100,167,113
146_jpg.rf.977416463532c8024f443bbdec8a8c96.jpg,384,384,face,134,144,146,168
146_jpg.rf.977416463532c8024f443bbdec8a8c96.jpg,384,384,face,235,220,255,254
146_jpg.rf.977416463532c8024f443bbdec8a8c96.jpg,384,384,face,292,45,298,55
814_jpg.rf.988ba629390fc20865f60b1962c6e0ce.jpg,384,384,face,152,249,180,255
624_jpg.rf.977b70f4e557c32ea31f71f0cb46a4c3.jpg,384,384,face,273,356,312,373
788_jpg.rf.999d016872624a379eeefdce54deea69.jpg,384,384,face,107,67,114,82
788_jpg.rf.999d016872624a379eeefdce54deea69.jpg,384,384,face,135,151,144,177
788_jpg.rf.999d016872624a379eeefdce54deea69.jpg,384,384,face,244,214,258,248
177_jpg.rf.995016a67ca30f8529ddbb166969d267.jpg,384,384,face,252,211,268,219
177_jpg.rf.995016a67ca30f8529ddbb166969d267.jpg,384,384,face,201,143,221,148
177_jpg.rf.995016a67ca30f8529ddbb166969d267.jpg,384,384,face,137,256,172,270
177_jpg.rf.995016a67ca30f8529ddbb166969d267.jpg,384,384,face,341,87,351,91
874_jpg.rf.9be8697ae16393565908960551418f52.jpg,384,384,face,178,301,202,308
80_jpg.rf.9a98f9575c072462680410df7460c306.jpg,384,384,face,162,208,181,250
71_jpg.rf.9b697214546a13a5d88ac473532ae4c1.jpg,384,384,face,227,137,253,152
71_jpg.rf.9b697214546a13a5d88ac473532ae4c1.jpg,384,384,face,361,99,373,104
116_jpg.rf.9c36252029aad7f986defab5bf4f2aae.jpg,384,384,face,172,79,195,89
116_jpg.rf.9c36252029aad7f986defab5bf4f2aae.jpg,384,384,face,150,223,186,240
247_jpg.rf.9d65631dae6a62d06b4bfcde12a1be90.jpg,384,384,face,173,367,200,379
247_jpg.rf.9d65631dae6a62d06b4bfcde12a1be90.jpg,384,384,face,166,80,192,90
787_jpg.rf.9ac6f2dd0ff876be82a7cfa79a21a03e.jpg,384,384,face,111,62,119,78
787_jpg.rf.9ac6f2dd0ff876be82a7cfa79a21a03e.jpg,384,384,face,132,151,144,176
787_jpg.rf.9ac6f2dd0ff876be82a7cfa79a21a03e.jpg,384,384,face,233,217,248,248
713_jpg.rf.9d56a0c5c3ef26ec742bada572f12747.jpg,384,384,face,89,20,124,39
523_jpg.rf.9d2c14202f9a543dba1cb242c6fd386a.jpg,384,384,face,108,217,121,222
523_jpg.rf.9d2c14202f9a543dba1cb242c6fd386a.jpg,384,384,face,172,277,196,286
523_jpg.rf.9d2c14202f9a543dba1cb242c6fd386a.jpg,384,384,face,215,151,248,164
463_jpg.rf.9f8dffee74ae54e5432e834afbc965c2.jpg,384,384,face,240,170,249,193
719_jpg.rf.9f8548a563137abe02f8af90a1fae694.jpg,384,384,face,191,357,229,383
784_jpg.rf.9e81b83482f4a5c309e14aa42a582214.jpg,384,384,face,292,90,304,96
784_jpg.rf.9e81b83482f4a5c309e14aa42a582214.jpg,384,384,face,146,238,181,249
888_jpg.rf.9ec10a138fffe31093e57bf7b196defc.jpg,384,384,face,296,156,306,177
832_jpg.rf.9f949a38aad840f80f52d6713af5922e.jpg,384,384,face,169,109,175,124
832_jpg.rf.9f949a38aad840f80f52d6713af5922e.jpg,384,384,face,162,160,170,182
832_jpg.rf.9f949a38aad840f80f52d6713af5922e.jpg,384,384,face,92,26,98,36
345_jpg.rf.a1fcd2af5bc66a9dcd1a92f5f699fd9b.jpg,384,384,face,141,63,176,78
429_jpg.rf.a3998240b0a5fa29f5c7efe64c2f52f8.jpg,384,384,face,209,167,241,183
728_jpg.rf.a2877df6b65eb8ca1997f571e125a875.jpg,384,384,face,99,48,131,69
526_jpg.rf.a0a6903961b3e8e81dde8f5e4aa17603.jpg,384,384,face,206,89,232,99
526_jpg.rf.a0a6903961b3e8e81dde8f5e4aa17603.jpg,384,384,face,143,195,172,210
513_jpg.rf.a2ef85a3eb2a63a6726ae29d448a7d0c.jpg,384,384,face,200,165,224,176
553_jpg.rf.a1bca366b6341b2ee236094d1ff3a299.jpg,384,384,face,220,61,237,75
553_jpg.rf.a1bca366b6341b2ee236094d1ff3a299.jpg,384,384,face,141,5,168,17
553_jpg.rf.a1bca366b6341b2ee236094d1ff3a299.jpg,384,384,face,47,127,97,152
553_jpg.rf.a1bca366b6341b2ee236094d1ff3a299.jpg,384,384,face,332,104,343,110
81_jpg.rf.a2cc2054890ed1b615ef4354060952fb.jpg,384,384,face,217,210,254,228
832_jpg.rf.a12f5e4b92416a03f895d88d746a0087.jpg,384,384,face,171,109,178,124
832_jpg.rf.a12f5e4b92416a03f895d88d746a0087.jpg,384,384,face,162,159,171,181
832_jpg.rf.a12f5e4b92416a03f895d88d746a0087.jpg,384,384,face,97,23,104,33
741_jpg.rf.a3f2d975c9a26c7b3b303092558f0f25.jpg,384,384,face,206,278,235,293
585_jpg.rf.a1cbfd7dbf06020d38bf2de7d7fa45bc.jpg,384,384,face,67,190,90,232
41_jpg.rf.a27d90321ea547a209590f16d98517b2.jpg,384,384,face,63,152,77,161
788_jpg.rf.a4386971503230d4d791fc81cf410284.jpg,384,384,face,83,88,90,103
788_jpg.rf.a4386971503230d4d791fc81cf410284.jpg,384,384,face,130,163,139,190
788_jpg.rf.a4386971503230d4d791fc81cf410284.jpg,384,384,face,250,200,265,234
265_jpg.rf.a37f2da5b2c3a78a55d8318dffd8bdc4.jpg,384,384,face,40,135,50,139
492_jpg.rf.a3c9c22a9692ef47247f26d8e850d962.jpg,384,384,face,231,349,247,355
492_jpg.rf.a3c9c22a9692ef47247f26d8e850d962.jpg,384,384,face,184,271,206,278
581_jpg.rf.a400c0452223c570fae2e9d4aecb59b0.jpg,384,384,face,200,274,237,292
581_jpg.rf.a400c0452223c570fae2e9d4aecb59b0.jpg,384,384,face,13,274,26,280
797_jpg.rf.a3d01d6498aab2075effd22c02a6ecd3.jpg,384,384,face,169,247,194,259
797_jpg.rf.a3d01d6498aab2075effd22c02a6ecd3.jpg,384,384,face,188,129,224,148
427_jpg.rf.a36a452dbc943a2f03c59cda237f96bc.jpg,384,384,face,152,197,171,231
427_jpg.rf.a36a452dbc943a2f03c59cda237f96bc.jpg,384,384,face,132,29,138,40
843_jpg.rf.a2dfda57ff350669daba0c4678656a1b.jpg,384,384,face,268,133,277,149
843_jpg.rf.a2dfda57ff350669daba0c4678656a1b.jpg,384,384,face,197,162,205,188
843_jpg.rf.a2dfda57ff350669daba0c4678656a1b.jpg,384,384,face,150,30,155,40
131_jpg.rf.a29ac2bc7b5577e0a4eb1d00befb1ae8.jpg,384,384,face,146,237,173,250
131_jpg.rf.a29ac2bc7b5577e0a4eb1d00befb1ae8.jpg,384,384,face,218,133,252,150
131_jpg.rf.a29ac2bc7b5577e0a4eb1d00befb1ae8.jpg,384,384,face,15,284,24,289
210_jpg.rf.a3fd98820e2eeec6c438d917b781be7c.jpg,384,384,face,222,7,257,23
409_jpg.rf.a5151db1938ed762dfff85e824c77102.jpg,384,384,face,168,104,201,121
153_jpg.rf.a4f8406372ab144d81a59eb383199987.jpg,384,384,face,134,154,143,177
153_jpg.rf.a4f8406372ab144d81a59eb383199987.jpg,384,384,face,244,202,255,236
165_jpg.rf.a6221cf5686ca3833122ab525b05b6b8.jpg,384,384,face,126,147,140,169
165_jpg.rf.a6221cf5686ca3833122ab525b05b6b8.jpg,384,384,face,232,297,257,346
374_jpg.rf.a6047e51819f400312b3f4b6b7a52b9e.jpg,384,384,face,203,281,226,290
41_jpg.rf.a4783d47bd77fafe39784ce0a7ddb496.jpg,384,384,face,287,265,301,274
975_jpg.rf.a670b97671701ed9cba6e347a1531fe4.jpg,384,384,face,211,152,244,166
975_jpg.rf.a670b97671701ed9cba6e347a1531fe4.jpg,384,384,face,47,112,58,118
975_jpg.rf.a670b97671701ed9cba6e347a1531fe4.jpg,384,384,face,13,286,22,292
975_jpg.rf.a670b97671701ed9cba6e347a1531fe4.jpg,384,384,face,48,161,61,167
225_jpg.rf.a6af796e6a5e803d4c27f828c3959384.jpg,384,384,face,201,78,224,89
504_jpg.rf.a701504c836a8a13c1a94dcfe676af80.jpg,384,384,face,160,161,184,167
504_jpg.rf.a701504c836a8a13c1a94dcfe676af80.jpg,384,384,face,222,23,260,36
504_jpg.rf.a701504c836a8a13c1a94dcfe676af80.jpg,384,384,face,29,221,37,225
504_jpg.rf.a701504c836a8a13c1a94dcfe676af80.jpg,384,384,face,32,237,44,239
819_jpg.rf.a7004e4d5a45b7b167ddc10c3c465469.jpg,384,384,face,159,243,182,253
588_jpg.rf.a677913fba2c70237b04366f4c1a7db4.jpg,384,384,face,68,216,80,247
202_jpg.rf.abb19d2d83eb0dcc44709f2d518a3dfa.jpg,384,384,face,319,287,332,294
202_jpg.rf.abb19d2d83eb0dcc44709f2d518a3dfa.jpg,384,384,face,205,213,228,224
202_jpg.rf.abb19d2d83eb0dcc44709f2d518a3dfa.jpg,384,384,face,135,346,177,366
202_jpg.rf.abb19d2d83eb0dcc44709f2d518a3dfa.jpg,384,384,face,328,130,341,136
568_jpg.rf.ab1a7b213033effcdc8ab3552774eb0a.jpg,384,384,face,114,109,149,121
568_jpg.rf.ab1a7b213033effcdc8ab3552774eb0a.jpg,384,384,face,328,79,341,84
227_jpg.rf.ab061499771da0759ca22e2572cb7478.jpg,384,384,face,198,41,208,58
227_jpg.rf.ab061499771da0759ca22e2572cb7478.jpg,384,384,face,291,153,305,177
227_jpg.rf.ab061499771da0759ca22e2572cb7478.jpg,384,384,face,206,29,212,40
187_jpg.rf.aae2fd239d546d36d6a3c98b5c3a5883.jpg,384,384,face,78,77,85,92
187_jpg.rf.aae2fd239d546d36d6a3c98b5c3a5883.jpg,384,384,face,174,163,183,189
187_jpg.rf.aae2fd239d546d36d6a3c98b5c3a5883.jpg,384,384,face,296,205,310,239
190_jpg.rf.aa956b9c68bc37cb76281840c1f38381.jpg,384,384,face,189,162,200,188
190_jpg.rf.aa956b9c68bc37cb76281840c1f38381.jpg,384,384,face,281,251,300,283
190_jpg.rf.aa956b9c68bc37cb76281840c1f38381.jpg,384,384,face,160,22,166,35
190_jpg.rf.aa956b9c68bc37cb76281840c1f38381.jpg,384,384,face,154,27,160,38
432_jpg.rf.abdfd6dbd263e05e488da443063b68fe.jpg,384,384,face,81,180,91,205
432_jpg.rf.abdfd6dbd263e05e488da443063b68fe.jpg,384,384,face,214,200,229,231
738_jpg.rf.aaa9c3ed0849dc5360a7dc6494efa3b3.jpg,384,384,face,227,288,260,307
380_jpg.rf.a754a1cb3862408d2faeb20717a6195c.jpg,384,384,face,76,198,87,205
282_jpg.rf.a72fb508914774b42d20e9f7dc5a3d8d.jpg,384,384,face,174,126,194,133
282_jpg.rf.a72fb508914774b42d20e9f7dc5a3d8d.jpg,384,384,face,266,11,305,26
282_jpg.rf.a72fb508914774b42d20e9f7dc5a3d8d.jpg,384,384,face,37,173,47,180
874_jpg.rf.a7bd9351996e52756f15d1f3d1433b0f.jpg,384,384,face,301,170,308,194
619_jpg.rf.abe054f549b9c616a9d0c99bce0badb9.jpg,384,384,face,278,343,319,367
1000_jpg.rf.a89d09b6320e87ab2e623ef3d8c13c21.jpg,384,384,face,245,104,259,112
1000_jpg.rf.a89d09b6320e87ab2e623ef3d8c13c21.jpg,384,384,face,178,34,204,44
1000_jpg.rf.a89d09b6320e87ab2e623ef3d8c13c21.jpg,384,384,face,140,159,170,174
1000_jpg.rf.a89d09b6320e87ab2e623ef3d8c13c21.jpg,384,384,face,341,155,353,159
178_jpg.rf.a7c512897fe760faba0683901b25bb9b.jpg,384,384,face,159,234,183,243
178_jpg.rf.a7c512897fe760faba0683901b25bb9b.jpg,384,384,face,211,112,246,127
178_jpg.rf.a7c512897fe760faba0683901b25bb9b.jpg,384,384,face,36,297,46,301
81_jpg.rf.a97602d954c7ddef7225a6e4bfe81ba2.jpg,384,384,face,148,210,165,247
986_jpg.rf.a7bca5a80fe3c39f88d687f01bbc1e3d.jpg,384,384,face,171,77,190,85
986_jpg.rf.a7bca5a80fe3c39f88d687f01bbc1e3d.jpg,384,384,face,146,187,173,201
686_jpg.rf.a8f0833e8137d341b790d0d86e64c0d9.jpg,384,384,face,274,102,289,109
686_jpg.rf.a8f0833e8137d341b790d0d86e64c0d9.jpg,384,384,face,101,12,130,29
596_jpg.rf.a944c437f7911279b6a8c4a98359ad12.jpg,384,384,face,197,312,235,332
225_jpg.rf.a96cdecd0c0a862162f98122a65d8837.jpg,384,384,face,193,298,216,307
727_jpg.rf.a79aa94f306f591f04cc27c73ee20889.jpg,384,384,face,28,207,49,240
750_jpg.rf.abf88ab022efcaac996699e6def18869.jpg,384,384,face,146,257,165,294
567_jpg.rf.a9b5581631b461db6f8242426c5f565e.jpg,384,384,face,48,306,61,312
485_jpg.rf.ad3f9638fb3dbfacf6002e4a72f7b253.jpg,384,384,face,173,80,196,87
956_jpg.rf.abeec7d47c50e7bb2a5ad8af9675109e.jpg,384,384,face,262,211,276,216
956_jpg.rf.abeec7d47c50e7bb2a5ad8af9675109e.jpg,384,384,face,200,156,223,166
956_jpg.rf.abeec7d47c50e7bb2a5ad8af9675109e.jpg,384,384,face,139,283,175,298
683_jpg.rf.a96c8d04a6f8c97eb85e31cf5690c30c.jpg,384,384,face,10,255,32,287
866_jpg.rf.ac962dd5dbd9c3d23990773f302c894a.jpg,384,384,face,146,101,176,117
866_jpg.rf.ac962dd5dbd9c3d23990773f302c894a.jpg,384,384,face,32,185,47,192
761_jpg.rf.acf2923236d84953eb67473328e93fa4.jpg,384,384,face,98,249,115,261
761_jpg.rf.acf2923236d84953eb67473328e93fa4.jpg,384,384,face,142,330,167,342
761_jpg.rf.acf2923236d84953eb67473328e93fa4.jpg,384,384,face,196,218,230,236
522_jpg.rf.a97996b61216dd5dba60117892a43048.jpg,384,384,face,156,112,165,126
522_jpg.rf.a97996b61216dd5dba60117892a43048.jpg,384,384,face,103,188,115,211
522_jpg.rf.a97996b61216dd5dba60117892a43048.jpg,384,384,face,229,205,249,239
524_jpg.rf.ad5a37e790eecd4aba523b6f2052092e.jpg,384,384,face,173,283,200,293
524_jpg.rf.ad5a37e790eecd4aba523b6f2052092e.jpg,384,384,face,212,151,246,166
573_jpg.rf.ad90f2e0c28f419c58934b2ec0eb58fe.jpg,384,384,face,229,272,258,287
573_jpg.rf.ad4881917515d8e3d4657a0b93eca641.jpg,384,384,face,235,268,265,285
743_jpg.rf.adf64b1f4fad592c80870edcf9d4e739.jpg,384,384,face,100,210,114,240
153_jpg.rf.ae2cf39a6e333305d8ab44f58e7ab4a0.jpg,384,384,face,165,245,189,257
153_jpg.rf.ae2cf39a6e333305d8ab44f58e7ab4a0.jpg,384,384,face,189,122,224,138
177_jpg.rf.ae1933c8ff88b2bb77e205cc2a1530e9.jpg,384,384,face,216,118,226,135
177_jpg.rf.ae1933c8ff88b2bb77e205cc2a1530e9.jpg,384,384,face,144,159,151,179
177_jpg.rf.ae1933c8ff88b2bb77e205cc2a1530e9.jpg,384,384,face,250,218,267,254
177_jpg.rf.ae1933c8ff88b2bb77e205cc2a1530e9.jpg,384,384,face,100,25,105,35
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,106,188,125,197
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,171,249,196,259
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,261,84,305,106
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,60,360,66,363
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,55,335,65,341
170_jpg.rf.ae03a35e851efeb6b5f2aa7b916c2616.jpg,384,384,face,73,354,84,360
922_jpg.rf.ae4561aadcbc0ca473da3bcc84ac00c9.jpg,384,384,face,306,304,318,310
922_jpg.rf.ae4561aadcbc0ca473da3bcc84ac00c9.jpg,384,384,face,239,323,258,336
